path,label
/home/xbgydx/Desktop/XDTestClipFeatures/v=gsz_P8t-KM4__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=hAHXCMRvY_I__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=hxyhulJYz5I__#00-06-09_00-07-00_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=iHuggczItBk__#00-01-00_00-02-45_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=iHuggczItBk__#00-03-00_00-03-55_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=iHuggczItBk__#00-04-00_00-04-55_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=iWfUqxibqG0__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=iegHZ_UWWsA__#00-14-05_00-20-33_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=jYENhkzdpO8__#00-00-00_00-01-31_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=k7R_Qo-BiAw__#00-10-30_00-10-51_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=k98yVPXiYoU__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=kPWdgckIhLI__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=kVl-6-A9ZO4__#00-08-01_00-09-35_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=k_cvJa1kNaM__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=lcBUb7EOQ4o__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=lpkL0Y1MhA8__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=m5Ya6z6qroo__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=m5zK-tzYCQM__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=m8EkFsaGPzU__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=nLAapCIlr-o__#00-07-22_00-08-19_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=nLAapCIlr-o__#00-08-35_00-10-25_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=nLAapCIlr-o__#00-11-00_00-12-45_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=nLAapCIlr-o__#00-16-10_00-18-09_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=ntaXjnpusxM__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=oipd63DGadU__#1_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=osjdmjNJUdg__#1_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=ovQ1VTJ_IUI__#1_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=p7kvQ4OpDgU__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=pFamvR9CpYw__#00-00-00_00-06-36_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=pFamvR9CpYw__#00-06-36_00-15-20_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=pHZ9gOfmY_k__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=pL2HjXvWuPc__#1_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=pMtu7fOHdII__#1_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=q_DhkdHGXos__#1_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=qmsQ-obL1Z4__#00-03-26_00-04-04_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=qqsd-cZr01k__#00-01-00_00-02-45_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=qqsd-cZr01k__#00-06-10_00-07-19_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=qrKfaX1lCUM__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=qyTGi0N4OVg__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=rAlZRFZTwxM__#00-03-13_00-07-08_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=rJz4NXm6vis__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=rKpXqwE2rg8__#00-01-57_00-03-06_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=rXWOpZ7W2fA__#1_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=sE-DC2trBkI__#00-01-00_00-02-45_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=sE-DC2trBkI__#00-03-00_00-04-09_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=sE-DC2trBkI__#00-09-00_00-10-05_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=sbEHU4GskX4__#1_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=tP19WuyY3IY__#00-00-00_00-00-51_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=tP19WuyY3IY__#00-06-10_00-07-51_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=tT-SrQC6Ddw__#00-04-00_00-05-15_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=tivXK3PGByk__#1_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=tv0rI-5ycBU__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=u0Tnw01PNxc__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=u5SF4SlqNDQ__#00-00-00_00-01-00_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=u5SF4SlqNDQ__#00-02-39_00-03-41_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=uBXprlsmd18__#00-03-00_00-04-09_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=uBXprlsmd18__#00-06-10_00-07-19_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=uQY15O3LKI0__#1_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=uprb6aBzymw__#00-03-03_00-05-13_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=utQ5AvXtNLA__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=v-Plzx73K68__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=v_LxqgpRouM__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=vaSOMEIe1Bg__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=vhACO_m5pH0__#00-09-42_00-10-40_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=vhACO_m5pH0__#00-10-42_00-11-40_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=vhACO_m5pH0__#00-14-42_00-15-40_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=vhACO_m5pH0__#00-17-42_00-18-40_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=vhACO_m5pH0__#00-20-42_00-22-40_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=vv-MFJPi4Qs__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=w16YmhAZ1_Y__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=w2NgAYJHnS0__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=wG-2t0M8CPc__#1_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=wPkBaI6vOv0__#00-00-00_00-01-00_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=wVey5JDRf_g__#00-00-00_00-01-20_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=wVey5JDRf_g__#00-01-30_00-02-41_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=wVey5JDRf_g__#00-04-09_00-05-06_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=waIS8TaJxts__#00-00-00_00-00-51_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=waIS8TaJxts__#00-01-30_00-02-45_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=waIS8TaJxts__#00-05-50_00-06-20_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=waIS8TaJxts__#00-07-40_00-08-50_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=waIS8TaJxts__#00-09-00_00-10-45_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=wnd3IYH7x1o__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=xbPWQKZspfU__#1_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=xe4ee56aHSg__#1_label_G-0-0__0.npy,G-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=y1z12D5bx7c__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=yDqThVpu1AM__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=yrpZJ8Vr3aA__#1_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=yvnj5VIDsNI__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=yy-KIWDcBr4__#00-08-35_00-10-25_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=yy-KIWDcBr4__#00-16-10_00-17-19_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=zI0q5UDP47g__#1_label_B4-0-0__0.npy,B4-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=zQbnQBCTSiA__#1_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=zoIn2hOrUIM__#00-01-00_00-02-45_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/v=zoIn2hOrUIM__#00-06-10_00-07-19_label_B6-0-0__0.npy,B6-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/wangted.2008__#0-22-55_0-23-40_label_B2-0-0__0.npy,B2-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/wangted.2008__#0-45-25_0-47-01_label_B1-0-0__0.npy,B1-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/wangted.2008__#0-48-30_0-49-00_label_B2-0-0__0.npy,B2-0-0
/home/xbgydx/Desktop/XDTestClipFeatures/A.Beautiful.Mind.2001__#00-25-20_00-29-20_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/A.Beautiful.Mind.2001__#00-40-52_00-42-01_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/A.Beautiful.Mind.2001__#00-50-26_00-55-16_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/A.Beautiful.Mind.2001__#01-14-30_01-16-59_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/About.Time.2013__#00-23-50_00-24-31_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/About.Time.2013__#00-30-50_00-32-31_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/About.Time.2013__#00-40-52_00-42-31_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Bad.Boys.1995__#00-10-00_00-11-52_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Bad.Boys.II.2003__#01-11-16_01-14-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Be.with.You.2018__#00-04-20_00-05-35_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Be.with.You.2018__#00-16-18_00-18-09_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Be.with.You.2018__#00-23-50_00-24-31_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Be.with.You.2018__#01-14-30_01-16-59_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Be.with.You.2018__#01-42-06_01-45-53_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Before.Sunrise.1995__#00-03-00_00-04-05_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Before.Sunrise.1995__#00-04-20_00-05-35_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Before.Sunrise.1995__#00-23-50_00-24-31_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Before.Sunrise.1995__#00-40-52_00-42-01_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Before.Sunrise.1995__#00-42-52_00-45-31_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Before.Sunrise.1995__#01-36-45_01-38-10_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Before.Sunset.2004__#00-23-50_00-24-31_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Before.Sunset.2004__#01-14-30_01-16-51_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Black.Hawk.Down.2001__#00-06-44_00-07-39_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Black.Hawk.Down.2001__#01-36-44_01-37-33_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Brick.Mansions.2014__#00-08-37_00-10-04_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Bullet.in.the.Head.1990__#00-03-59_00-04-40_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Bullet.in.the.Head.1990__#00-25-11_00-26-15_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Bullet.in.the.Head.1990__#00-51-46_00-52-50_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Bullet.in.the.Head.1990__#01-58-25_01-59-30_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Casino.Royale.2006__#00-28-10_00-30-10_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/City.Of.Men.2007__#01-36-01_01-37-31_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/City.of.God.2002__#00-33-10_00-34-50_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Deadpool.2.2018__#0-02-35_0-03-12_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Deadpool.2016__#0-18-35_0-18-55_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Death.Proof.2007__#00-02-04_00-05-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Desperado.1995__#00-19-00_00-20-31_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Desperado.1995__#01-22-10_01-23-17_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Election.2005__#00-03-35_00-05-05_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Fast.Five.2011__#01-59-16_02-01-12_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Fast.Furious.2009__#01-08-33_01-10-18_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Fast.Furious.6.2013__#01-37-00_01-38-05_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Flipped.2010__#00-08-55_00-10-50_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Flipped.2010__#00-42-52_00-45-31_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Flipped.2010__#00-45-40_00-47-30_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Flipped.2010__#01-07-30_01-09-51_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Flipped.2010__#01-10-30_01-13-51_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/From.Dusk.Till.Dawn.1996__#00-31-52_00-34-21_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Fury.2014__#01-13-32_01-14-43_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Gladiator.2000__#02-43-00_02-43-59_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/God.Bless.America.2011__#00-51-00_00-52-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/God.Bless.America.2011__#00-58-09_01-04-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/God.Bless.America.2011__#01-23-13_01-25-31_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/GoldenEye.1995__#00-56-11_00-56-51_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/GoldenEye.1995__#01-02-11_01-03-43_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/GoldenEye.1995__#01-33-40_01-34-30_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Good.Will.Hunting.1997__#00-08-55_00-10-50_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Good.Will.Hunting.1997__#00-58-18_01-02-30_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Haywire.2011__#00-02-06_00-03-29_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Hear.Me.2009__#00-30-50_00-32-31_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Hear.Me.2009__#00-49-48_00-51-12_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Hot.Fuzz.2007__#00-19-20_00-22-06_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/IP.Man.2.2010__#00-02-50_00-06-45_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/IP.Man.2.2010__#00-54-00_00-57-12_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/IP.Man.2.2010__#01-44-00_01-44-42_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Ip.Man.2008__#00-02-56_00-05-24_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Ip.Man.2008__#00-40-25_00-40-45_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Ip.Man.2008__#01-04-27_01-06-22_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Jason.Bourne.2016__#0-51-37_0-53-20_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Kill.Bill.Vol.1.2003__#00-21-42_00-22-42_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Kill.Bill.Vol.1.2003__#01-08-15_01-09-15_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Kill.Bill.Vol.2.2004__#01-03-13_01-04-13_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Kingsman.The.Golden.Circle.2017__#00-44-52_00-46-20_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Kingsman.The.Golden.Circle.2017__#02-09-30_02-10-45_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Kingsman.The.Secret.Service.2014__#00-25-29_00-26-24_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Law.Abiding.Citizen.2009__#00-00-35_00-01-31_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Lord.of.War__#00-59-20_01-00-35_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Love.Actually.2003__#00-51-55_00-55-16_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Love.Actually.2003__#01-04-40_01-06-59_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Love.Actually.2003__#01-17-00_01-19-40_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Love.Actually.2003__#01-34-18_01-38-11_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Love.Actually.2003__#01-39-05_01-46-40_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Love.Death.and.Robots.S01E02__#00-03-15_00-04-20_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Love.Death.and.Robots.S01E04__#00-14-28_00-15-27_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Love.Me.If.You.Dare.2003__#00-11-20_00-15-08_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Love.Me.If.You.Dare.2003__#00-33-52_00-39-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Love.Me.If.You.Dare.2003__#01-04-40_01-06-59_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Mission.Impossible.Ghost.Protocol.2011__#00-49-03_00-51-21_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Mission.Impossible.Ghost.Protocol.2011__#01-07-24_01-09-09_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Mission.Impossible.Ghost.Protocol.2011__#01-24-59_01-28-30_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Mission.Impossible.II.2000__#00-11-37_00-15-46_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Mission.Impossible.II.2000__#00-24-30_00-30-10_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Mission.Impossible.V.Rogue.Nation.2015__#01-29-39_01-33-39_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/New.Kids.Turbo.2010__#00-41-30_00-42-05_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/One.Day.2011__#01-02-50_01-07-05_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Operation.Red.Sea.2018__#0-12-26_0-13-36_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Operation.Red.Sea.2018__#0-45-54_0-46-33_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Quantum.Of.Solace.2008__#00-47-29_00-50-52_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Rush.Hour.3.2007.BluRay__#01-00-40_01-04-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Salt.2010__#00-02-10_00-03-57_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Salt.2010__#00-13-45_00-16-10_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Salt.2010__#01-16-00_01-16-50_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Saving.Private.Ryan.1998__#02-00-56_02-03-06_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Shoot.Em.Up.2007__#00-25-50_00-27-10_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Shoplifters.2018__#00-17-30_00-19-10_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Sin.City.2005__#01-43-21_01-44-21_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Skyfall.2012__#02-14-50_02-16-25_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Spectre.2015__#00-16-41_00-18-55_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Spectre.2015__#01-17-22_01-18-53_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Still.Walking.2008__#00-16-18_00-17-27_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Still.Walking.2008__#00-51-55_00-55-16_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Still.Walking.2008__#01-02-18_01-03-10_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Taken.2.UNRATED.EXTENDED.2012__#00-17-08_00-17-30_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Taken.3.2014__#00-36-03_00-36-48_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/Taken.3.2014__#01-20-10_01-21-30_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/The.Attorney.2013__#00-47-00_00-49-30_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/The.Bourne.Identity.2002__#0-29-16_0-32-00_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/The.Bourne.Identity.2002__#0-57-11_0-58-45_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/The.Bourne.Identity.2002__#01-09-16_01-11-16_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/The.Bourne.Supremacy.2004__#0-58-18_01-00-58_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/The.Bourne.Supremacy.2004__#01-34-52_01-35-50_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/The.Bourne.Ultimatum.2007__#0-55-55_0-56-10_label_A__0.npy,A
/home/xbgydx/Desktop/XDTestClipFeatures/The.Bourne.Ultimatum.2007__#01-32-57_01-33-53_label_A__0.npy,A
